symbol,direction,scenario_id,scenario_name,entry_price,stop_loss,take_profit,issued_at_tehran,status,hit_time_tehran,hit_price,broker_fee,final_pnl_usd,position_size_usd,return_pct,signal_source
NEAR-USDT,LONG,S2,تیر نقره‌ای (Silver Arrow),1.88190000,1.84511810,1.92603828,2026-08-30 09:09:19,OPEN,,,,,10.00,,"❌ ghoodat-e kandel 15m: BS15=0.326 [>= 0.6];❌ ghoodat-e kandel 5m: BS5=0.235 [>= 0.6];✅ rawand EMA 1h: EMA21=1.85, EMA50=1.85;✅ rawand EMA 4h: EMA21=1.86, EMA50=1.85, EMA200=1.80;✅ RSI 30m: RSI=62.95;❌ MACD 30m: MACD_hist=0.0007;❌ vorud-e hoshmand poolback: ghimat=1.8819 EMA=1.8646 RSI=63.0 BS15=0.326;✅ ADX: ADX=88.79 [>22], DI+=623.07, DI-=37.00;❌ CCI obruz az 0: CCI=123.94 [eshba-e kharid];✅ SAR: SAR=1.8766, gimat=1.8819;❌ Stochastic cross: K=74.73 D=24.91;❌ rad EMA: bedun rad;❌ test-e moqavemat: bedun test;✅ poolback: poolback tashkhis dadeh shod;✅ Double Top/Bottom: ologhu=DoubleTop;✅ filter-e ranj: faseleh EMA=0.0076 [>0.005];✅ filter-e ranj-e tarkibi: diff=0.0076, ADX=88.79, mode=AND -> OK"
NEAR-USDT,LONG,S3,الماس فیلسوف (Diamond Mind),1.88190000,1.84511810,1.92603828,2026-08-30 09:09:19,OPEN,,,,,10.00,,"❌ ghoodat-e kandel 15m: BS15=0.326 [>= 0.6];❌ ghoodat-e kandel 5m: BS5=0.235 [>= 0.6];✅ rawand EMA 1h: EMA21=1.85, EMA50=1.85;✅ rawand EMA 4h: EMA21=1.86, EMA50=1.85, EMA200=1.80;✅ RSI 30m: RSI=62.95;❌ MACD 30m: MACD_hist=0.0007;❌ vorud-e hoshmand poolback: ghimat=1.8819 EMA=1.8646 RSI=63.0 BS15=0.326;✅ ADX: ADX=88.79 [>22], DI+=623.07, DI-=37.00;❌ CCI obruz az 0: CCI=123.94 [eshba-e kharid];✅ SAR: SAR=1.8766, gimat=1.8819;❌ Stochastic cross: K=74.73 D=24.91;❌ rad EMA: bedun rad;❌ test-e moqavemat: bedun test;✅ poolback: poolback tashkhis dadeh shod;✅ Double Top/Bottom: ologhu=DoubleTop;✅ filter-e ranj: faseleh EMA=0.0076 [>0.005];✅ filter-e ranj-e tarkibi: diff=0.0076, ADX=88.79, mode=AND -> OK"
ETH-USDT,LONG,S2,تیر نقره‌ای (Silver Arrow),2455.34000000,2449.11466000,2462.81040800,2026-08-30 09:39:43,OPEN,,,,,10.00,,"❌ ghoodat-e kandel 15m: BS15=0.404 [>= 0.6];✅ ghoodat-e kandel 5m: BS5=0.762 [>= 0.6];❌ rawand EMA 1h: EMA21=2452.49, EMA50=2457.32;✅ rawand EMA 4h: EMA21=2460.24, EMA50=2414.43, EMA200=2152.50;✅ RSI 30m: RSI=53.79;❌ MACD 30m: MACD_hist=-0.6123;❌ vorud-e hoshmand poolback: ghimat=2455.3400 EMA=2454.4158 RSI=53.8 BS15=0.404;✅ ADX: ADX=82.40 [>22], DI+=735.49, DI-=70.97;✅ CCI obruz az 0: CCI=-3.13;✅ SAR: SAR=2455.1324, gimat=2455.3400;✅ Stochastic cross: K=23.39 D=7.80;❌ rad EMA: bedun rad;❌ test-e moqavemat: bedun test;✅ poolback: poolback tashkhis dadeh shod;✅ Double Top/Bottom: ologhu=DoubleTop;❌ filter-e ranj: faseleh EMA=0.0009 [>0.005];✅ filter-e ranj-e tarkibi: diff=0.0009, ADX=82.40, mode=AND -> OK"
ETH-USDT,LONG,S3,الماس فیلسوف (Diamond Mind),2455.34000000,2449.11466000,2462.81040800,2026-08-30 09:39:43,OPEN,,,,,10.00,,"❌ ghoodat-e kandel 15m: BS15=0.404 [>= 0.6];✅ ghoodat-e kandel 5m: BS5=0.762 [>= 0.6];❌ rawand EMA 1h: EMA21=2452.49, EMA50=2457.32;✅ rawand EMA 4h: EMA21=2460.24, EMA50=2414.43, EMA200=2152.50;✅ RSI 30m: RSI=53.79;❌ MACD 30m: MACD_hist=-0.6123;❌ vorud-e hoshmand poolback: ghimat=2455.3400 EMA=2454.4158 RSI=53.8 BS15=0.404;✅ ADX: ADX=82.40 [>22], DI+=735.49, DI-=70.97;✅ CCI obruz az 0: CCI=-3.13;✅ SAR: SAR=2455.1324, gimat=2455.3400;✅ Stochastic cross: K=23.39 D=7.80;❌ rad EMA: bedun rad;❌ test-e moqavemat: bedun test;✅ poolback: poolback tashkhis dadeh shod;✅ Double Top/Bottom: ologhu=DoubleTop;❌ filter-e ranj: faseleh EMA=0.0009 [>0.005];✅ filter-e ranj-e tarkibi: diff=0.0009, ADX=82.40, mode=AND -> OK"
BNB-USDT,LONG,S2,تیر نقره‌ای (Silver Arrow),693.86100000,689.85313900,698.67043320,2026-08-30 09:39:44,OPEN,,,,,10.00,,"❌ ghoodat-e kandel 15m: BS15=1.000 [khayli bala - ehtemal-e payan-e harakat];❌ ghoodat-e kandel 5m: BS5=1.000 [khayli bala - ehtemal-e payan-e harakat];❌ rawand EMA 1h: EMA21=692.71, EMA50=694.54;✅ rawand EMA 4h: EMA21=695.93, EMA50=688.72, EMA200=636.92;✅ RSI 30m: RSI=57.07;✅ MACD 30m: MACD_hist=0.0407;❌ vorud-e hoshmand poolback: ghimat=693.8610 EMA=693.0915 RSI=57.1 BS15=1.000;✅ ADX: ADX=67.23 [>22], DI+=460.83, DI-=90.31;✅ CCI obruz az 0: CCI=72.72;❌ SAR: SAR=694.1540, gimat=693.8610;✅ Stochastic cross: K=67.03 D=22.34;❌ rad EMA: bedun rad;❌ test-e moqavemat: bedun test;✅ poolback: poolback tashkhis dadeh shod;✅ Double Top/Bottom: ologhu=DoubleTop;❌ filter-e ranj: faseleh EMA=0.0006 [>0.005];✅ filter-e ranj-e tarkibi: diff=0.0006, ADX=67.23, mode=AND -> OK"
BNB-USDT,LONG,S3,الماس فیلسوف (Diamond Mind),693.86100000,689.85313900,698.67043320,2026-08-30 09:39:44,OPEN,,,,,10.00,,"❌ ghoodat-e kandel 15m: BS15=1.000 [khayli bala - ehtemal-e payan-e harakat];❌ ghoodat-e kandel 5m: BS5=1.000 [khayli bala - ehtemal-e payan-e harakat];❌ rawand EMA 1h: EMA21=692.71, EMA50=694.54;✅ rawand EMA 4h: EMA21=695.93, EMA50=688.72, EMA200=636.92;✅ RSI 30m: RSI=57.07;✅ MACD 30m: MACD_hist=0.0407;❌ vorud-e hoshmand poolback: ghimat=693.8610 EMA=693.0915 RSI=57.1 BS15=1.000;✅ ADX: ADX=67.23 [>22], DI+=460.83, DI-=90.31;✅ CCI obruz az 0: CCI=72.72;❌ SAR: SAR=694.1540, gimat=693.8610;✅ Stochastic cross: K=67.03 D=22.34;❌ rad EMA: bedun rad;❌ test-e moqavemat: bedun test;✅ poolback: poolback tashkhis dadeh shod;✅ Double Top/Bottom: ologhu=DoubleTop;❌ filter-e ranj: faseleh EMA=0.0006 [>0.005];✅ filter-e ranj-e tarkibi: diff=0.0006, ADX=67.23, mode=AND -> OK"
BNB-USDT,LONG,B1,موج تند (Fast Wave),693.86100000,689.85313900,697.86886100,2026-08-30 09:39:45,OPEN,,,,,10.00,,"❌ ghoodat-e kandel 15m: BS15=1.000 [khayli bala - ehtemal-e payan-e harakat];❌ ghoodat-e kandel 5m: BS5=1.000 [khayli bala - ehtemal-e payan-e harakat];❌ rawand EMA 1h: EMA21=692.71, EMA50=694.54;✅ rawand EMA 4h: EMA21=695.93, EMA50=688.72, EMA200=636.92;✅ RSI 30m: RSI=57.07;✅ MACD 30m: MACD_hist=0.0407;❌ vorud-e hoshmand poolback: ghimat=693.8610 EMA=693.0915 RSI=57.1 BS15=1.000;✅ ADX: ADX=67.23 [>22], DI+=460.83, DI-=90.31;✅ CCI obruz az 0: CCI=72.72;❌ SAR: SAR=694.1540, gimat=693.8610;✅ Stochastic cross: K=67.03 D=22.34;❌ rad EMA: bedun rad;❌ test-e moqavemat: bedun test;✅ poolback: poolback tashkhis dadeh shod;✅ Double Top/Bottom: ologhu=DoubleTop;❌ filter-e ranj: faseleh EMA=0.0006 [>0.005];❌ filter-e ranj-e tarkibi: diff=0.0006, ADX=67.23, mode=OR -> RAD"
SOL-USDT,LONG,S2,تیر نقره‌ای (Silver Arrow),105.00000000,104.58500000,105.49800000,2026-08-30 09:39:45,OPEN,,,,,10.00,,"❌ ghoodat-e kandel 15m: BS15=0.818 [khayli bala - ehtemal-e payan-e harakat];❌ ghoodat-e kandel 5m: BS5=1.000 [khayli bala - ehtemal-e payan-e harakat];✅ rawand EMA 1h: EMA21=104.94, EMA50=104.59;✅ rawand EMA 4h: EMA21=103.78, EMA50=99.27, EMA200=86.20;❌ RSI 30m: RSI=48.57;❌ MACD 30m: MACD_hist=-0.0751;❌ vorud-e hoshmand poolback: ghimat=105.0000 EMA=105.1006 RSI=48.6 BS15=0.818;✅ ADX: ADX=80.95 [>22], DI+=571.07, DI-=60.11;❌ CCI obruz az 0: CCI=-76.77;✅ SAR: SAR=104.9336, gimat=105.0000;✅ Stochastic cross: K=28.70 D=9.57;✅ rad EMA: rad EMA tashkhis dadeh shod;❌ test-e moqavemat: bedun test;✅ poolback: poolback tashkhis dadeh shod;✅ Double Top/Bottom: ologhu=DoubleTop;❌ filter-e ranj: faseleh EMA=0.0020 [>0.005];✅ filter-e ranj-e tarkibi: diff=0.0020, ADX=80.95, mode=AND -> OK"
SOL-USDT,LONG,B1,موج تند (Fast Wave),105.00000000,104.58500000,105.41500000,2026-08-30 09:39:51,OPEN,,,,,10.00,,"❌ ghoodat-e kandel 15m: BS15=0.818 [khayli bala - ehtemal-e payan-e harakat];❌ ghoodat-e kandel 5m: BS5=1.000 [khayli bala - ehtemal-e payan-e harakat];✅ rawand EMA 1h: EMA21=104.94, EMA50=104.59;✅ rawand EMA 4h: EMA21=103.78, EMA50=99.27, EMA200=86.20;✅ RSI 30m: RSI=48.57;❌ MACD 30m: MACD_hist=-0.0751;❌ vorud-e hoshmand poolback: ghimat=105.0000 EMA=105.1006 RSI=48.6 BS15=0.818;✅ ADX: ADX=80.95 [>22], DI+=571.07, DI-=60.11;❌ CCI obruz az 0: CCI=-76.77;✅ SAR: SAR=104.9336, gimat=105.0000;✅ Stochastic cross: K=28.70 D=9.57;✅ rad EMA: rad EMA tashkhis dadeh shod;❌ test-e moqavemat: bedun test;✅ poolback: poolback tashkhis dadeh shod;✅ Double Top/Bottom: ologhu=DoubleTop;❌ filter-e ranj: faseleh EMA=0.0020 [>0.005];❌ filter-e ranj-e tarkibi: diff=0.0020, ADX=80.95, mode=OR -> RAD"
XRP-USDT,LONG,S2,تیر نقره‌ای (Silver Arrow),1.39441000,1.38616559,1.40430329,2026-08-30 09:39:52,OPEN,,,,,10.00,,"❌ ghoodat-e kandel 15m: BS15=0.815 [khayli bala - ehtemal-e payan-e harakat];❌ ghoodat-e kandel 5m: BS5=0.513 [>= 0.6];❌ rawand EMA 1h: EMA21=1.39, EMA50=1.40;✅ rawand EMA 4h: EMA21=1.41, EMA50=1.38, EMA200=1.23;✅ RSI 30m: RSI=53.02;❌ MACD 30m: MACD_hist=-0.0001;❌ vorud-e hoshmand poolback: ghimat=1.3944 EMA=1.3935 RSI=53.0 BS15=0.815;✅ ADX: ADX=73.74 [>22], DI+=477.73, DI-=72.19;✅ CCI obruz az 0: CCI=40.93;✅ SAR: SAR=1.3930, gimat=1.3944;✅ Stochastic cross: K=59.41 D=19.80;❌ rad EMA: bedun rad;❌ test-e moqavemat: bedun test;✅ poolback: poolback tashkhis dadeh shod;✅ Double Top/Bottom: ologhu=DoubleTop;❌ filter-e ranj: faseleh EMA=0.0003 [>0.005];✅ filter-e ranj-e tarkibi: diff=0.0003, ADX=73.74, mode=AND -> OK"
XRP-USDT,LONG,S3,الماس فیلسوف (Diamond Mind),1.39441000,1.38616559,1.40430329,2026-08-30 09:39:52,OPEN,,,,,10.00,,"❌ ghoodat-e kandel 15m: BS15=0.815 [khayli bala - ehtemal-e payan-e harakat];❌ ghoodat-e kandel 5m: BS5=0.513 [>= 0.6];❌ rawand EMA 1h: EMA21=1.39, EMA50=1.40;✅ rawand EMA 4h: EMA21=1.41, EMA50=1.38, EMA200=1.23;✅ RSI 30m: RSI=53.02;❌ MACD 30m: MACD_hist=-0.0001;❌ vorud-e hoshmand poolback: ghimat=1.3944 EMA=1.3935 RSI=53.0 BS15=0.815;✅ ADX: ADX=73.74 [>22], DI+=477.73, DI-=72.19;✅ CCI obruz az 0: CCI=40.93;✅ SAR: SAR=1.3930, gimat=1.3944;✅ Stochastic cross: K=59.41 D=19.80;❌ rad EMA: bedun rad;❌ test-e moqavemat: bedun test;✅ poolback: poolback tashkhis dadeh shod;✅ Double Top/Bottom: ologhu=DoubleTop;❌ filter-e ranj: faseleh EMA=0.0003 [>0.005];✅ filter-e ranj-e tarkibi: diff=0.0003, ADX=73.74, mode=AND -> OK"
XRP-USDT,LONG,B1,موج تند (Fast Wave),1.39441000,1.38616559,1.40265441,2026-08-30 09:39:52,OPEN,,,,,10.00,,"❌ ghoodat-e kandel 15m: BS15=0.815 [khayli bala - ehtemal-e payan-e harakat];✅ ghoodat-e kandel 5m: BS5=0.513 [>= 0.48];❌ rawand EMA 1h: EMA21=1.39, EMA50=1.40;✅ rawand EMA 4h: EMA21=1.41, EMA50=1.38, EMA200=1.23;✅ RSI 30m: RSI=53.02;❌ MACD 30m: MACD_hist=-0.0001;❌ vorud-e hoshmand poolback: ghimat=1.3944 EMA=1.3935 RSI=53.0 BS15=0.815;✅ ADX: ADX=73.74 [>22], DI+=477.73, DI-=72.19;✅ CCI obruz az 0: CCI=40.93;✅ SAR: SAR=1.3930, gimat=1.3944;✅ Stochastic cross: K=59.41 D=19.80;❌ rad EMA: bedun rad;❌ test-e moqavemat: bedun test;✅ poolback: poolback tashkhis dadeh shod;✅ Double Top/Bottom: ologhu=DoubleTop;❌ filter-e ranj: faseleh EMA=0.0003 [>0.005];❌ filter-e ranj-e tarkibi: diff=0.0003, ADX=73.74, mode=OR -> RAD"
NEAR-USDT,LONG,S2,تیر نقره‌ای (Silver Arrow),1.88040000,1.84511960,1.92273648,2026-08-30 09:39:53,OPEN,,,,,10.00,,"❌ ghoodat-e kandel 15m: BS15=0.919 [khayli bala - ehtemal-e payan-e harakat];❌ ghoodat-e kandel 5m: BS5=0.375 [>= 0.6];✅ rawand EMA 1h: EMA21=1.86, EMA50=1.85;✅ rawand EMA 4h: EMA21=1.86, EMA50=1.85, EMA200=1.80;✅ RSI 30m: RSI=61.75;❌ MACD 30m: MACD_hist=0.0006;❌ vorud-e hoshmand poolback: ghimat=1.8804 EMA=1.8662 RSI=61.7 BS15=0.919;✅ ADX: ADX=90.81 [>22], DI+=670.27, DI-=32.29;❌ CCI obruz az 0: CCI=111.02 [eshba-e kharid];✅ SAR: SAR=1.8783, gimat=1.8804;❌ Stochastic cross: K=71.52 D=23.84;❌ rad EMA: bedun rad;❌ test-e moqavemat: bedun test;✅ poolback: poolback tashkhis dadeh shod;✅ Double Top/Bottom: ologhu=DoubleTop;✅ filter-e ranj: faseleh EMA=0.0078 [>0.005];✅ filter-e ranj-e tarkibi: diff=0.0078, ADX=90.81, mode=AND -> OK"
NEAR-USDT,LONG,S3,الماس فیلسوف (Diamond Mind),1.88040000,1.84511960,1.92273648,2026-08-30 09:39:59,OPEN,,,,,10.00,,"❌ ghoodat-e kandel 15m: BS15=0.919 [khayli bala - ehtemal-e payan-e harakat];❌ ghoodat-e kandel 5m: BS5=0.375 [>= 0.6];✅ rawand EMA 1h: EMA21=1.86, EMA50=1.85;✅ rawand EMA 4h: EMA21=1.86, EMA50=1.85, EMA200=1.80;✅ RSI 30m: RSI=61.75;❌ MACD 30m: MACD_hist=0.0006;❌ vorud-e hoshmand poolback: ghimat=1.8804 EMA=1.8662 RSI=61.7 BS15=0.919;✅ ADX: ADX=90.81 [>22], DI+=670.27, DI-=32.29;❌ CCI obruz az 0: CCI=111.02 [eshba-e kharid];✅ SAR: SAR=1.8783, gimat=1.8804;❌ Stochastic cross: K=71.52 D=23.84;❌ rad EMA: bedun rad;❌ test-e moqavemat: bedun test;✅ poolback: poolback tashkhis dadeh shod;✅ Double Top/Bottom: ologhu=DoubleTop;✅ filter-e ranj: faseleh EMA=0.0078 [>0.005];✅ filter-e ranj-e tarkibi: diff=0.0078, ADX=90.81, mode=AND -> OK"
NEAR-USDT,LONG,B1,موج تند (Fast Wave),1.88040000,1.84511960,1.91568040,2026-08-30 09:40:00,OPEN,,,,,10.00,,"❌ ghoodat-e kandel 15m: BS15=0.919 [khayli bala - ehtemal-e payan-e harakat];❌ ghoodat-e kandel 5m: BS5=0.375 [>= 0.48];✅ rawand EMA 1h: EMA21=1.86, EMA50=1.85;✅ rawand EMA 4h: EMA21=1.86, EMA50=1.85, EMA200=1.80;✅ RSI 30m: RSI=61.75;❌ MACD 30m: MACD_hist=0.0006;❌ vorud-e hoshmand poolback: ghimat=1.8804 EMA=1.8662 RSI=61.7 BS15=0.919;✅ ADX: ADX=90.81 [>22], DI+=670.27, DI-=32.29;❌ CCI obruz az 0: CCI=111.02 [eshba-e kharid];✅ SAR: SAR=1.8783, gimat=1.8804;❌ Stochastic cross: K=71.52 D=23.84;❌ rad EMA: bedun rad;❌ test-e moqavemat: bedun test;✅ poolback: poolback tashkhis dadeh shod;✅ Double Top/Bottom: ologhu=DoubleTop;✅ filter-e ranj: faseleh EMA=0.0078 [>0.005];✅ filter-e ranj-e tarkibi: diff=0.0078, ADX=90.81, mode=OR -> OK"
BNB-USDT,LONG,S2,تیر نقره‌ای (Silver Arrow),694.02600000,690.74297400,697.96563120,2026-08-30 10:08:46,OPEN,,,,,10.00,,"❌ ghoodat-e kandel 15m: BS15=1.000 [khayli bala - ehtemal-e payan-e harakat];❌ ghoodat-e kandel 5m: BS5=0.123 [>= 0.6];❌ rawand EMA 1h: EMA21=692.72, EMA50=694.54;✅ rawand EMA 4h: EMA21=695.94, EMA50=688.72, EMA200=636.92;✅ RSI 30m: RSI=57.78;✅ MACD 30m: MACD_hist=0.0372;❌ vorud-e hoshmand poolback: ghimat=694.0260 EMA=693.2258 RSI=57.8 BS15=1.000;✅ ADX: ADX=56.82 [>22], DI+=423.19, DI-=116.52;✅ CCI obruz az 0: CCI=76.03;✅ SAR: SAR=693.6262, gimat=694.0260;❌ Stochastic cross: K=70.37 D=23.46;❌ rad EMA: bedun rad;❌ test-e moqavemat: bedun test;✅ poolback: poolback tashkhis dadeh shod;✅ Double Top/Bottom: ologhu=DoubleTop;❌ filter-e ranj: faseleh EMA=0.0007 [>0.005];✅ filter-e ranj-e tarkibi: diff=0.0007, ADX=56.82, mode=AND -> OK"
BNB-USDT,LONG,S3,الماس فیلسوف (Diamond Mind),694.02600000,690.74297400,697.96563120,2026-08-30 10:08:46,OPEN,,,,,10.00,,"❌ ghoodat-e kandel 15m: BS15=1.000 [khayli bala - ehtemal-e payan-e harakat];❌ ghoodat-e kandel 5m: BS5=0.123 [>= 0.6];❌ rawand EMA 1h: EMA21=692.72, EMA50=694.54;✅ rawand EMA 4h: EMA21=695.94, EMA50=688.72, EMA200=636.92;✅ RSI 30m: RSI=57.78;✅ MACD 30m: MACD_hist=0.0372;❌ vorud-e hoshmand poolback: ghimat=694.0260 EMA=693.2258 RSI=57.8 BS15=1.000;✅ ADX: ADX=56.82 [>22], DI+=423.19, DI-=116.52;✅ CCI obruz az 0: CCI=76.03;✅ SAR: SAR=693.6262, gimat=694.0260;❌ Stochastic cross: K=70.37 D=23.46;❌ rad EMA: bedun rad;❌ test-e moqavemat: bedun test;✅ poolback: poolback tashkhis dadeh shod;✅ Double Top/Bottom: ologhu=DoubleTop;❌ filter-e ranj: faseleh EMA=0.0007 [>0.005];✅ filter-e ranj-e tarkibi: diff=0.0007, ADX=56.82, mode=AND -> OK"
BNB-USDT,LONG,B1,موج تند (Fast Wave),694.02600000,690.74297400,697.30902600,2026-08-30 10:08:47,OPEN,,,,,10.00,,"❌ ghoodat-e kandel 15m: BS15=1.000 [khayli bala - ehtemal-e payan-e harakat];❌ ghoodat-e kandel 5m: BS5=0.123 [>= 0.48];❌ rawand EMA 1h: EMA21=692.72, EMA50=694.54;✅ rawand EMA 4h: EMA21=695.94, EMA50=688.72, EMA200=636.92;✅ RSI 30m: RSI=57.78;✅ MACD 30m: MACD_hist=0.0372;❌ vorud-e hoshmand poolback: ghimat=694.0260 EMA=693.2258 RSI=57.8 BS15=1.000;✅ ADX: ADX=56.82 [>22], DI+=423.19, DI-=116.52;✅ CCI obruz az 0: CCI=76.03;✅ SAR: SAR=693.6262, gimat=694.0260;❌ Stochastic cross: K=70.37 D=23.46;❌ rad EMA: bedun rad;❌ test-e moqavemat: bedun test;✅ poolback: poolback tashkhis dadeh shod;✅ Double Top/Bottom: ologhu=DoubleTop;❌ filter-e ranj: faseleh EMA=0.0007 [>0.005];❌ filter-e ranj-e tarkibi: diff=0.0007, ADX=56.82, mode=OR -> RAD"
SOL-USDT,LONG,S2,تیر نقره‌ای (Silver Arrow),104.95000000,104.58505000,105.38794000,2026-08-30 10:08:47,OPEN,,,,,10.00,,"❌ ghoodat-e kandel 15m: BS15=0.545 [>= 0.6];❌ ghoodat-e kandel 5m: BS5=0.222 [>= 0.6];✅ rawand EMA 1h: EMA21=104.94, EMA50=104.59;✅ rawand EMA 4h: EMA21=103.77, EMA50=99.26, EMA200=86.20;❌ RSI 30m: RSI=47.09;❌ MACD 30m: MACD_hist=-0.0753;❌ vorud-e hoshmand poolback: ghimat=104.9500 EMA=105.0886 RSI=47.1 BS15=0.545;✅ ADX: ADX=80.71 [>22], DI+=580.21, DI-=61.93;❌ CCI obruz az 0: CCI=-92.95;✅ SAR: SAR=104.9300, gimat=104.9500;✅ Stochastic cross: K=25.74 D=8.58;✅ rad EMA: rad EMA tashkhis dadeh shod;❌ test-e moqavemat: bedun test;✅ poolback: poolback tashkhis dadeh shod;✅ Double Top/Bottom: ologhu=DoubleTop;❌ filter-e ranj: faseleh EMA=0.0019 [>0.005];✅ filter-e ranj-e tarkibi: diff=0.0019, ADX=80.71, mode=AND -> OK"
INJ-USDT,LONG,S2,تیر نقره‌ای (Silver Arrow),5.17800000,5.07482200,5.30181360,2026-08-30 10:08:48,OPEN,,,,,10.00,,"✅ ghoodat-e kandel 15m: BS15=0.750 [>= 0.6];✅ ghoodat-e kandel 5m: BS5=0.750 [>= 0.6];❌ rawand EMA 1h: EMA21=5.13, EMA50=5.18;✅ rawand EMA 4h: EMA21=5.23, EMA50=5.20, EMA200=4.97;✅ RSI 30m: RSI=60.75;✅ MACD 30m: MACD_hist=0.0036;❌ vorud-e hoshmand poolback: ghimat=5.1780 EMA=5.1336 RSI=60.8 BS15=0.750;✅ ADX: ADX=83.46 [>22], DI+=637.31, DI-=57.46;❌ CCI obruz az 0: CCI=119.58 [eshba-e kharid];✅ SAR: SAR=5.1429, gimat=5.1780;❌ Stochastic cross: K=83.05 [eshba-e kharid];❌ rad EMA: bedun rad;❌ test-e moqavemat: bedun test;✅ poolback: poolback tashkhis dadeh shod;✅ Double Top/Bottom: ologhu=DoubleTop;❌ filter-e ranj: faseleh EMA=0.0008 [>0.005];✅ filter-e ranj-e tarkibi: diff=0.0008, ADX=83.46, mode=AND -> OK"
INJ-USDT,LONG,S3,الماس فیلسوف (Diamond Mind),5.17800000,5.07482200,5.30181360,2026-08-30 10:08:48,OPEN,,,,,10.00,,"✅ ghoodat-e kandel 15m: BS15=0.750 [>= 0.6];✅ ghoodat-e kandel 5m: BS5=0.750 [>= 0.6];❌ rawand EMA 1h: EMA21=5.13, EMA50=5.18;✅ rawand EMA 4h: EMA21=5.23, EMA50=5.20, EMA200=4.97;✅ RSI 30m: RSI=60.75;✅ MACD 30m: MACD_hist=0.0036;❌ vorud-e hoshmand poolback: ghimat=5.1780 EMA=5.1336 RSI=60.8 BS15=0.750;✅ ADX: ADX=83.46 [>22], DI+=637.31, DI-=57.46;❌ CCI obruz az 0: CCI=119.58 [eshba-e kharid];✅ SAR: SAR=5.1429, gimat=5.1780;❌ Stochastic cross: K=83.05 [eshba-e kharid];❌ rad EMA: bedun rad;❌ test-e moqavemat: bedun test;✅ poolback: poolback tashkhis dadeh shod;✅ Double Top/Bottom: ologhu=DoubleTop;❌ filter-e ranj: faseleh EMA=0.0008 [>0.005];✅ filter-e ranj-e tarkibi: diff=0.0008, ADX=83.46, mode=AND -> OK"
SOL-USDT,LONG,S1,شیر طلایی (Golden Lion),105.22000000,104.58478000,105.98226400,2026-08-30 10:38:57,OPEN,,,,,10.00,,"❌ ghoodat-e kandel 15m: BS15=0.870 [khayli bala - ehtemal-e payan-e harakat];✅ ghoodat-e kandel 5m: BS5=0.667 [>= 0.6];✅ rawand EMA 1h: EMA21=105.00, EMA50=104.63;✅ rawand EMA 4h: EMA21=103.80, EMA50=99.28, EMA200=86.20;✅ RSI 30m: RSI=53.55;❌ MACD 30m: MACD_hist=-0.0393;❌ vorud-e hoshmand poolback: ghimat=105.2200 EMA=105.1385 RSI=53.5 BS15=0.870;✅ ADX: ADX=26.47 [>22], DI+=484.35, DI-=281.63;✅ CCI obruz az 0: CCI=28.65;✅ SAR: SAR=104.9404, gimat=105.2200;✅ Stochastic cross: K=63.86 D=21.29;❌ rad EMA: bedun rad;❌ test-e moqavemat: bedun test;✅ poolback: poolback tashkhis dadeh shod;✅ Double Top/Bottom: ologhu=DoubleTop;❌ filter-e ranj: faseleh EMA=0.0021 [>0.005];✅ filter-e ranj-e tarkibi: diff=0.0021, ADX=26.47, mode=AND -> OK"
SOL-USDT,LONG,S2,تیر نقره‌ای (Silver Arrow),105.22000000,104.58478000,105.98226400,2026-08-30 10:38:57,OPEN,,,,,10.00,,"❌ ghoodat-e kandel 15m: BS15=0.870 [khayli bala - ehtemal-e payan-e harakat];✅ ghoodat-e kandel 5m: BS5=0.667 [>= 0.6];✅ rawand EMA 1h: EMA21=105.00, EMA50=104.63;✅ rawand EMA 4h: EMA21=103.80, EMA50=99.28, EMA200=86.20;✅ RSI 30m: RSI=53.55;❌ MACD 30m: MACD_hist=-0.0393;❌ vorud-e hoshmand poolback: ghimat=105.2200 EMA=105.1385 RSI=53.5 BS15=0.870;✅ ADX: ADX=26.47 [>22], DI+=484.35, DI-=281.63;✅ CCI obruz az 0: CCI=28.65;✅ SAR: SAR=104.9404, gimat=105.2200;✅ Stochastic cross: K=63.86 D=21.29;❌ rad EMA: bedun rad;❌ test-e moqavemat: bedun test;✅ poolback: poolback tashkhis dadeh shod;✅ Double Top/Bottom: ologhu=DoubleTop;❌ filter-e ranj: faseleh EMA=0.0021 [>0.005];✅ filter-e ranj-e tarkibi: diff=0.0021, ADX=26.47, mode=AND -> OK"
